     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
302  0.9141797 0.837438624 0.130096384 0.0606831457    0.04   0.15      0.81
303  1.0000000 0.883986043 0.882272742 0.5950086517    0.00   0.00      1.00
304  0.9999219 0.077837005 0.687020241 0.9843626185    0.00   0.00      1.00
305  0.9833203 0.746044129 0.298061538 0.5509644449    0.00   0.08      0.92
306  0.9991797 0.936903963 0.409994525 0.2364946925    0.00   0.02      0.98
307  0.9480078 0.662664367 0.212705003 0.6226329480    0.00   0.20      0.80
308  1.0000000 0.474449379 0.963093979 0.8288278244    0.00   0.00      1.00
309  1.0000000 0.262635478 0.792621684 0.4101396336    0.00   0.00      1.00
310  0.9992188 0.244229046 0.552278225 0.7461181257    0.00   0.01      0.99
311  0.9999609 0.936841161 0.535898646 0.7911884226    0.00   0.00      1.00
312  1.0000000 0.608833928 0.912803831 0.9360475901    0.00   0.00      1.00
313  1.0000000 0.739329557 0.908452300 0.8786173400    0.00   0.00      1.00
314  0.9841797 0.270846929 0.409425572 0.7813617396    0.00   0.02      0.98
315  0.9711328 0.018519260 0.348557798 0.2695434776    0.00   0.15      0.85
316  0.9985937 0.626004738 0.479423894 0.5582313733    0.00   0.01      0.99
317  0.9685938 0.898805320 0.179828469 0.7374948466    0.00   0.10      0.90
318  0.2439844 0.217018324 0.004373824 0.9990568664    0.64   0.15      0.21
319  0.9986328 0.996967508 0.271896687 0.5748694276    0.00   0.01      0.99
320  0.9888281 0.172013743 0.397513725 0.7078493480    0.00   0.09      0.91
321  0.6930469 0.674213731 0.015638520 0.7252151538    0.21   0.13      0.66
322  1.0000000 0.861921318 0.824963365 0.1776304825    0.00   0.00      1.00
323  1.0000000 0.153907410 0.986385006 0.6031957259    0.00   0.00      1.00
324  1.0000000 0.293905895 0.816036144 0.4611908053    0.00   0.00      1.00
325  0.9999609 0.330180964 0.726032118 0.6855454359    0.00   0.00      1.00
326  1.0000000 0.142774856 0.934764091 0.5005192489    0.00   0.00      1.00
327  1.0000000 0.284488200 0.994974765 0.9938439322    0.00   0.00      1.00
328  0.8598047 0.628919940 0.130832779 0.5353524385    0.00   0.33      0.67
329  0.9709375 0.883612245 0.133355663 0.2301533234    0.00   0.05      0.95
330  0.8821875 0.309741646 0.191278269 0.1079528865    0.01   0.37      0.62
331  1.0000000 0.257569517 0.988286983 0.8688709855    0.00   0.00      1.00
332  0.9997266 0.594161589 0.636323535 0.8698396725    0.00   0.00      1.00
333  1.0000000 0.658648658 0.945515763 0.0458177072    0.00   0.00      1.00
334  0.9626562 0.395407360 0.294189442 0.8378848427    0.00   0.13      0.87
335  1.0000000 0.667013998 0.768978306 0.4182589077    0.00   0.00      1.00
336  0.9532812 0.483050530 0.269780141 0.2335607635    0.00   0.16      0.84
337  1.0000000 0.947774980 0.813604210 0.5158612642    0.00   0.00      1.00
338  1.0000000 0.041965953 0.815638438 0.3233021104    0.00   0.00      1.00
339  1.0000000 0.786140674 0.829154672 0.0184684505    0.00   0.00      1.00
340  1.0000000 0.701968117 0.965470378 0.8707732335    0.00   0.00      1.00
341  1.0000000 0.233457357 0.644428247 0.6548766333    0.00   0.00      1.00
342  0.8744922 0.810062431 0.058240264 0.2375110413    0.07   0.13      0.80
343  1.0000000 0.624363737 0.827469696 0.3131392479    0.00   0.00      1.00
344  0.9862500 0.468019220 0.343018674 0.8916705537    0.00   0.05      0.95
345  0.9994531 0.313341557 0.565291987 0.4832780997    0.00   0.00      1.00
346  1.0000000 0.171170891 0.920822361 0.3124894842    0.00   0.00      1.00
347  0.7603516 0.593239684 0.051558562 0.2189354505    0.10   0.25      0.65
348  0.9998438 0.321006055 0.680892313 0.0223789178    0.00   0.00      1.00
349  0.7117969 0.431953741 0.088565989 0.3298746233    0.02   0.50      0.48
350  0.9841797 0.266579235 0.371940671 0.8724074303    0.00   0.09      0.91
351  1.0000000 0.954163795 0.906427482 0.1042373658    0.00   0.00      1.00
352  1.0000000 0.388668549 0.699700241 0.1802627740    0.00   0.00      1.00
353  0.6451562 0.406407230 0.052762450 0.0365062170    0.21   0.28      0.51
