"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"3810",10,0.3422656,0.3150114,0.005442089,0.62930617,0.57,0.12,0.31
"3811",1,0.3863672,0.3327565,0.008597023,0.39094033,0.53,0.13,0.34
"3812",2,0.551875,0.5361263,0.01394913,0.83890184,0.32,0.17,0.51
"3813",3,0.5332031,0.4490183,0.031812556,0.6872467,0.26,0.35,0.39
"3814",4,0.4391016,0.3895283,0.011987159,0.56594609,0.47,0.16,0.37
"3815",5,0.3982031,0.2427333,0.017931596,0.58473447,0.4,0.3,0.3
"3816",6,0.5376172,0.5349547,0.019824554,0.12110757,0.37,0.17,0.46
"3817",7,0.6040234,0.5323863,0.014547989,0.43745184,0.36,0.08,0.56
"3818",8,0.4360547,0.3369499,0.029629639,0.07753392,0.45,0.27,0.28
"3819",9,0.5110938,0.2663746,0.03703957,0.07203034,0.35,0.29,0.36
"3820",10,0.5132031,0.5152401,0.004765277,0.39144955,0.45,0.05,0.5
"3821",1,0.4269141,0.2957603,0.013431453,0.33225792,0.42,0.22,0.36
"3822",2,0.5076172,0.3602874,0.031416908,0.09361545,0.34,0.26,0.4
"3823",3,0.6274219,0.6066006,0.024306779,0.95687365,0.18,0.26,0.56
"3824",4,0.5329687,0.4714996,0.006402067,0.91488608,0.43,0.07,0.5
"3825",5,0.411875,0.2766518,0.012690668,0.39508924,0.46,0.19,0.35
"3826",6,0.4140625,0.4441395,0.004614551,0.59723388,0.53,0.07,0.4
"3827",7,0.4750391,0.3401164,0.025172799,0.76418474,0.31,0.32,0.37
"3828",8,0.5401563,0.3379401,0.029975797,0.61391932,0.29,0.29,0.42
"3829",9,0.5296484,0.518898,0.013817844,0.95595087,0.32,0.2,0.48
"3830",10,0.5890625,0.4255624,0.036946735,0.0873306,0.26,0.27,0.47
"3831",1,0.5507422,0.4842627,0.004262359,0.7454,0.42,0.04,0.54
"3832",2,0.7760547,0.5160253,0.076891117,0.11603868,0.08,0.31,0.61
"3833",3,0.5183594,0.420649,0.015319828,0.29439973,0.37,0.18,0.45
"3834",4,0.5131641,0.4439668,0.021609074,0.98263206,0.25,0.31,0.44
"3835",5,0.4317187,0.3883285,0.009639672,0.47914862,0.5,0.11,0.39
"3836",6,0.534375,0.5498546,0.005110621,0.75552666,0.39,0.11,0.5
"3837",7,0.2924219,0.2294453,0.008920314,0.09388937,0.66,0.09,0.25
"3838",8,0.6765625,0.682279,0.017252879,0.55202632,0.21,0.16,0.63
"3839",9,0.4521875,0.4172866,0.033179095,0.28235512,0.37,0.32,0.31
"3840",10,0.6553906,0.6553855,0.015847302,0.62886852,0.25,0.14,0.61
"3841",1,0.3917969,0.2592684,0.01719435,0.33405547,0.41,0.28,0.31
"3842",2,0.4060547,0.4190522,0.01060239,0.07492594,0.53,0.11,0.36
"3843",3,0.6035547,0.5586053,0.01323153,0.55022211,0.34,0.09,0.57
"3844",4,0.5212891,0.4480131,0.02951232,0.43957184,0.26,0.34,0.4
"3845",5,0.3910156,0.3527967,0.01116479,0.31277448,0.54,0.14,0.32
"3846",6,0.7121094,0.3762617,0.08892058,0.01705529,0.19,0.33,0.48
"3847",7,0.4202734,0.2948835,0.02244503,0.45008629,0.37,0.31,0.32
"3848",8,0.4139844,0.4478011,0.01697448,0.79941626,0.42,0.23,0.35
"3849",9,0.6141797,0.5634701,0.0174215,0.95494528,0.26,0.18,0.56
"3850",10,0.6888672,0.615979,0.04303511,0.02869235,0.22,0.21,0.57
"3851",1,0.6528906,0.5556803,0.022033213,0.13363265,0.3,0.11,0.59
"3852",2,0.5729297,0.4524945,0.010037579,0.40326902,0.37,0.09,0.54
"3853",3,0.4164844,0.439804,0.010793606,0.81211735,0.48,0.14,0.38
"3854",4,0.6649609,0.5985471,0.020806196,0.40100689,0.25,0.14,0.61
"3855",5,0.4668359,0.4121533,0.006006314,0.24919027,0.47,0.1,0.43
"3856",6,0.6382031,0.5991238,0.001745258,0.91316732,0.32,0.05,0.63
"3857",7,0.4216406,0.3309226,0.016887827,0.6088059,0.34,0.34,0.32
"3858",8,0.6394922,0.596189,0.014468509,0.96165845,0.19,0.23,0.58
"3859",9,0.4557031,0.339236,0.02537497,0.26939582,0.37,0.31,0.32
"3860",10,0.4350391,0.3171162,0.006047016,0.07915489,0.55,0.04,0.41
"3861",1,0.3080078,0.3408412,0.004522287,0.8133836,0.62,0.09,0.29
"3862",2,0.593125,0.4413814,0.034209067,0.29553075,0.2,0.32,0.48
"3863",3,0.3779688,0.2558306,0.017111514,0.31148809,0.47,0.24,0.29
"3864",4,0.6296875,0.301896,0.068036567,0.01411038,0.23,0.34,0.43
"3865",5,0.6276172,0.4855941,0.036002575,0.37085793,0.15,0.35,0.5
"3866",6,0.658125,0.679196,0.013948324,0.83662699,0.22,0.17,0.61
"3867",7,0.6769141,0.5468403,0.033462164,0.85951783,0.15,0.26,0.59
"3868",8,0.5631641,0.3595497,0.046876995,0.03477102,0.25,0.34,0.41
"3869",9,0.4816797,0.3114024,0.024537034,0.77190198,0.24,0.38,0.38
"3870",10,0.6687109,0.6415457,0.034507325,0.60172206,0.16,0.26,0.58
"3871",1,0.5384766,0.396317,0.030657769,0.07442883,0.29,0.27,0.44
"3872",2,0.4462891,0.4106883,0.009171269,0.1427368,0.54,0.05,0.41
"3873",3,0.4113672,0.3683384,0.006771958,0.08763016,0.53,0.08,0.39
"3874",4,0.59875,0.427686,0.033257127,0.07563166,0.27,0.26,0.47
"3875",5,0.3866406,0.3299178,0.014879967,0.89775851,0.44,0.24,0.32
"3876",6,0.3529297,0.3565002,0.002971463,0.58569566,0.55,0.11,0.34
"3877",7,0.6136719,0.4610206,0.033073007,0.631135,0.18,0.31,0.51
"3878",8,0.45375,0.3688897,0.014215088,0.61905085,0.33,0.29,0.38
"3879",9,0.5757422,0.4591693,0.030735721,0.25458956,0.24,0.3,0.46
"3880",10,0.4944141,0.278218,0.045457756,0.00988087,0.42,0.27,0.31
"3881",1,0.5857422,0.5879314,0.017482662,0.584994139,0.29,0.18,0.53
"3882",2,0.4707422,0.4157813,0.00298023,0.786425797,0.46,0.08,0.46
"3883",3,0.5689844,0.5263421,0.006437467,0.762450333,0.34,0.12,0.54
"3884",4,0.5436719,0.5261409,0.008248675,0.44196638,0.37,0.11,0.52
"3885",5,0.5216797,0.579541,0.00572582,0.563511217,0.41,0.09,0.5
"3886",6,0.6105859,0.511322,0.043984043,0.070929683,0.23,0.3,0.47
"3887",7,0.4832812,0.4916089,0.010101398,0.255055046,0.49,0.06,0.45
"3888",8,0.5572266,0.3943013,0.033562673,0.033303872,0.29,0.27,0.44
"3889",9,0.6222656,0.2547063,0.088993467,0.005419442,0.25,0.31,0.44
"3890",10,0.7049219,0.504487,0.080416145,0.045518465,0.23,0.25,0.52
"3891",1,0.3457812,0.24344,0.01572406,0.30499028,0.5,0.24,0.26
"3892",2,0.435625,0.5811811,0.011064919,0.53159754,0.48,0.13,0.39
"3893",3,0.4210156,0.384712,0.0112948,0.8588533,0.36,0.28,0.36
"3894",4,0.5703516,0.3204511,0.047394131,0.05313515,0.24,0.35,0.41
"3895",5,0.3587109,0.4193442,0.005463189,0.36298608,0.56,0.13,0.31
"3896",6,0.4582031,0.4970256,0.016189031,0.19093249,0.45,0.12,0.43
"3897",7,0.6335156,0.6539071,0.013907631,0.3113393,0.25,0.16,0.59
"3898",8,0.4129297,0.4367117,0.00252244,0.42753387,0.55,0.05,0.4
"3899",9,0.3358594,0.2348346,0.015988661,0.89638748,0.42,0.33,0.25
"3900",10,0.4399609,0.3878424,0.00862457,0.69027974,0.49,0.11,0.4
"3901",1,0.4746094,0.3502713,0.032340953,0.42998248,0.31,0.35,0.34
"3902",2,0.4997656,0.4018198,0.020866092,0.40898028,0.35,0.24,0.41
"3903",3,0.2937891,0.2293355,0.012738765,0.99338909,0.48,0.3,0.22
"3904",4,0.5626172,0.4273017,0.02943554,0.11685338,0.28,0.26,0.46
"3905",5,0.6109375,0.4032541,0.037438921,0.19215592,0.21,0.33,0.46
"3906",6,0.6371875,0.6371749,0.009586344,0.33781847,0.29,0.1,0.61
"3907",7,0.3607812,0.1616425,0.024688915,0.09865426,0.45,0.31,0.24
"3908",8,0.3198437,0.3170627,0.008609203,0.67364561,0.6,0.12,0.28
"3909",9,0.5118359,0.3457691,0.018726138,0.17113104,0.39,0.16,0.45
"3910",10,0.4806641,0.3185393,0.026140613,0.3796443,0.37,0.27,0.36
"3911",1,0.4360938,0.3320587,0.006050004,0.31874697,0.5,0.09,0.41
"3912",2,0.4426562,0.4012261,0.004507035,0.38060522,0.52,0.06,0.42
"3913",3,0.4297656,0.2760654,0.014621544,0.8313575,0.33,0.32,0.35
"3914",4,0.5073047,0.4029101,0.004600101,0.72068289,0.41,0.1,0.49
"3915",5,0.6197656,0.6658938,0.007204813,0.57378385,0.3,0.11,0.59
"3916",6,0.5213672,0.5317106,0.006689073,0.01858239,0.44,0.07,0.49
"3917",7,0.4298047,0.3779915,0.028441637,0.19780236,0.37,0.33,0.3
"3918",8,0.6060156,0.3208874,0.05645806,0.01033216,0.35,0.21,0.44
"3919",9,0.6225391,0.4686901,0.037496256,0.08831483,0.28,0.22,0.5
"3920",10,0.5820703,0.5284481,0.013042623,0.63760487,0.33,0.13,0.54
"3921",1,0.5333984,0.4445988,0.020303469,0.1329347,0.34,0.21,0.45
"3922",2,0.3804688,0.3249325,0.017710262,0.49025065,0.45,0.26,0.29
"3923",3,0.3931641,0.2472533,0.023181132,0.04138315,0.46,0.26,0.28
"3924",4,0.5621484,0.587248,0.006194937,0.66397426,0.39,0.07,0.54
"3925",5,0.4239844,0.4235748,0.009385908,0.63538844,0.52,0.09,0.39
"3926",6,0.4937109,0.4573931,0.012585431,0.64316552,0.37,0.19,0.44
"3927",7,0.4548437,0.4366781,0.005310118,0.65871162,0.5,0.06,0.44
"3928",8,0.3838281,0.3110826,0.00223088,0.7612212,0.55,0.09,0.36
"3929",9,0.4704687,0.3885334,0.015591662,0.85770225,0.32,0.29,0.39
"3930",10,0.6189844,0.5421274,0.035794141,0.07099257,0.27,0.24,0.49
"3931",1,0.5869922,0.6076058,0.01185741,0.84065815,0.3,0.15,0.55
"3932",2,0.3907031,0.3016457,0.02496092,0.13895086,0.43,0.3,0.27
"3933",3,0.5553125,0.4250416,0.02878816,0.61738831,0.29,0.26,0.45
"3934",4,0.3500781,0.2847715,0.02006466,0.15681872,0.47,0.3,0.23
"3935",5,0.4448828,0.2267708,0.04627521,0.01403664,0.43,0.31,0.26
"3936",6,0.3688281,0.2922918,0.006577447,0.53853153,0.55,0.11,0.34
"3937",7,0.3417969,0.2535599,0.006150416,0.58145944,0.57,0.13,0.3
"3938",8,0.5198438,0.4042336,0.0260708,0.18256922,0.32,0.27,0.41
"3939",9,0.5665234,0.468016,0.04218655,0.32046108,0.28,0.31,0.41
"3940",10,0.56,0.4972023,3.343378e-05,0.93488339,0.44,0,0.56
"3941",1,0.6247266,0.5799551,0.021471224,0.3147382,0.28,0.18,0.54
"3942",2,0.4205469,0.3189985,0.006063606,0.28036694,0.46,0.16,0.38
"3943",3,0.5534375,0.5179593,0.015834261,0.42912396,0.36,0.14,0.5
"3944",4,0.4088281,0.3303313,0.012094663,0.1300967,0.46,0.19,0.35
"3945",5,0.3919531,0.2939607,0.003707229,0.68999311,0.56,0.06,0.38
"3946",6,0.465,0.3946119,0.010952559,0.25078734,0.48,0.09,0.43
"3947",7,0.5728516,0.4453906,0.024205704,0.31598368,0.28,0.23,0.49
"3948",8,0.6391406,0.3423008,0.057711295,0.05230697,0.21,0.3,0.49
"3949",9,0.4344922,0.3709307,0.025145772,0.1571498,0.44,0.24,0.32
"3950",10,0.4225391,0.4412406,0.015973384,0.86366708,0.37,0.28,0.35
"3951",1,0.3957422,0.3086245,0.017420752,0.815276827,0.36,0.35,0.29
"3952",2,0.5703906,0.3790936,0.030817974,0.614234542,0.23,0.31,0.46
"3953",3,0.4258594,0.335004,0.015249525,0.777724929,0.34,0.32,0.34
"3954",4,0.6166797,0.5826243,0.019188229,0.148900769,0.28,0.17,0.55
"3955",5,0.4760547,0.4573135,0.00592568,0.17081579,0.49,0.06,0.45
"3956",6,0.5921484,0.4997867,0.021918466,0.597143794,0.24,0.25,0.51
"3957",7,0.5053906,0.4024466,0.017912486,0.824677305,0.31,0.28,0.41
"3958",8,0.6314453,0.6228495,0.01436455,0.362754507,0.32,0.09,0.59
"3959",9,0.5420312,0.2759362,0.040639948,0.004917591,0.37,0.24,0.39
"3960",10,0.4605469,0.4688977,0.003121048,0.303312064,0.49,0.07,0.44
"3961",1,0.4244141,0.3234017,0.025473397,0.2311745,0.4,0.29,0.31
"3962",2,0.5323828,0.5990444,0.003718515,0.06870029,0.47,0.01,0.52
"3963",3,0.4783203,0.3101124,0.039816655,0.13320051,0.34,0.33,0.33
"3964",4,0.5624609,0.442416,0.025633274,0.14333135,0.28,0.23,0.49
"3965",5,0.6203906,0.4477797,0.031402429,0.06575524,0.31,0.18,0.51
"3966",6,0.5412891,0.5329457,0.005510934,0.83124134,0.41,0.07,0.52
"3967",7,0.5470312,0.4222968,0.033663105,0.96962524,0.19,0.37,0.44
"3968",8,0.6580078,0.6006143,0.014869776,0.25720637,0.32,0.07,0.61
"3969",9,0.6194922,0.4411318,0.036854821,0.02617018,0.23,0.26,0.51
"3970",10,0.6048047,0.4851627,0.031855181,0.08127369,0.2,0.3,0.5
"3971",1,0.3951562,0.3117823,0.025154259,0.51097767,0.39,0.35,0.26
"3972",2,0.4478906,0.3285738,0.023931893,0.89724818,0.3,0.35,0.35
"3973",3,0.5603125,0.458789,0.034135958,0.20257694,0.22,0.35,0.43
"3974",4,0.5655469,0.4774585,0.027204118,0.03475729,0.35,0.16,0.49
"3975",5,0.6132422,0.5420925,0.004712817,0.11486154,0.37,0.03,0.6
"3976",6,0.5763281,0.6558313,0.01522695,0.45243402,0.32,0.16,0.52
"3977",7,0.6184766,0.3964206,0.023699139,0.12882457,0.25,0.23,0.52
"3978",8,0.3352344,0.2175646,0.014315905,0.90295957,0.4,0.34,0.26
"3979",9,0.5160156,0.4126129,0.010048951,0.13227172,0.38,0.14,0.48
"3980",10,0.3879297,0.2459096,0.013765527,0.16194396,0.56,0.12,0.32
"3981",1,0.6691797,0.3901847,0.078683827,0.01464619,0.23,0.26,0.51
"3982",2,0.3428125,0.3691927,0.004690907,0.10320171,0.63,0.05,0.32
"3983",3,0.5262109,0.4990611,0.010699832,0.02401111,0.41,0.11,0.48
"3984",4,0.5213672,0.4619659,0.007293231,0.40172159,0.46,0.05,0.49
"3985",5,0.6358594,0.4623043,0.047835583,0.18395918,0.19,0.34,0.47
"3986",6,0.6489063,0.5982239,0.026258412,0.96928753,0.18,0.25,0.57
"3987",7,0.5887109,0.4593393,0.029566088,0.72666134,0.17,0.35,0.48
"3988",8,0.5703906,0.4164021,0.017030339,0.77266898,0.23,0.26,0.51
"3989",9,0.4378125,0.4142659,0.012403117,0.39223949,0.46,0.16,0.38
"3990",10,0.6069531,0.5610718,0.023217932,0.63275663,0.16,0.3,0.54
"3991",1,0.5026172,0.4049805,0.024361058,0.64643706,0.3,0.31,0.39
"3992",2,0.6964453,0.6116891,0.031268973,0.04759333,0.23,0.17,0.6
"3993",3,0.5698828,0.3875376,0.045784864,0.16751784,0.24,0.38,0.38
"3994",4,0.4890625,0.3794657,0.031327853,0.0753321,0.29,0.37,0.34
"3995",5,0.3927344,0.2343512,0.032032543,0.48046544,0.38,0.36,0.26
"3996",6,0.35625,0.3336207,0.012936576,0.81335748,0.45,0.26,0.29
"3997",7,0.6133203,0.6290049,0.004143234,0.78116882,0.36,0.04,0.6
"3998",8,0.3826562,0.3179226,0.012325104,0.03630507,0.58,0.09,0.33
"3999",9,0.6410547,0.6451936,0.012545631,0.30399805,0.29,0.11,0.6
"4000",10,0.5694141,0.4071236,0.022884393,0.16346096,0.31,0.16,0.53
"4001",1,0.3588281,0.2869165,0.014483657,0.3765699,0.56,0.14,0.3
"4002",2,0.6446094,0.5563527,0.025949049,0.3171313,0.21,0.22,0.57
"4003",3,0.6371875,0.4200485,0.048848434,0.2526666,0.2,0.33,0.47
"4004",4,0.6733203,0.4531513,0.047784503,0.1085643,0.18,0.27,0.55
"4005",5,0.4061328,0.3731957,0.015452389,0.7249333,0.42,0.23,0.35
"4006",6,0.3508984,0.3107484,0.002575847,0.9962817,0.6,0.07,0.33
"4007",7,0.3620313,0.2669962,0.016467353,0.413089,0.45,0.27,0.28
"4008",8,0.5645313,0.5176374,0.025126097,0.7603931,0.21,0.34,0.45
"4009",9,0.6886328,0.6031038,0.038221991,0.212012,0.14,0.28,0.58
"4010",10,0.6820312,0.5882074,0.031252884,0.4542757,0.18,0.22,0.6
"4011",1,0.5216406,0.4528001,0.023192418,0.712458008,0.29,0.29,0.42
"4012",2,0.424375,0.3678058,0.005429391,0.732211892,0.52,0.08,0.4
"4013",3,0.466875,0.4731259,0.008402133,0.509410632,0.42,0.16,0.42
"4014",4,0.3368359,0.3567054,0.005767659,0.746174127,0.57,0.13,0.3
"4015",5,0.6659766,0.5272903,0.023232716,0.111453841,0.24,0.17,0.59
"4016",6,0.6858203,0.4020348,0.072243562,0.006647717,0.24,0.23,0.53
"4017",7,0.5090234,0.2956607,0.038337749,0.047296096,0.37,0.29,0.34
"4018",8,0.5753906,0.4005905,0.044752858,0.057817437,0.28,0.27,0.45
"4019",9,0.5966016,0.4816639,0.033580932,0.518726109,0.19,0.32,0.49
"4020",10,0.4990234,0.496185,0.020885221,0.511892564,0.32,0.25,0.43
"4021",1,0.5511719,0.5012727,0.015358477,0.42969909,0.33,0.18,0.49
"4022",2,0.5508594,0.5792455,0.006603119,0.02793343,0.43,0.04,0.53
"4023",3,0.5438672,0.6008943,0.007684101,0.07451399,0.42,0.06,0.52
"4024",4,0.5010547,0.2889036,0.032133529,0.17376401,0.31,0.33,0.36
"4025",5,0.5539844,0.4748873,0.017787241,0.81197465,0.26,0.25,0.49
"4026",6,0.3464453,0.2448667,0.013330481,0.68586883,0.48,0.25,0.27
"4027",7,0.6048828,0.5265527,0.02242476,0.18528505,0.26,0.2,0.54
"4028",8,0.6153516,0.5380392,0.007320782,0.89566389,0.27,0.14,0.59
"4029",9,0.4649609,0.4027661,0.019048069,0.04923085,0.39,0.23,0.38
"4030",10,0.5903516,0.5250073,0.012725258,0.72239941,0.28,0.18,0.54
"4031",1,0.5461719,0.4639382,0.01363558,0.464415692,0.35,0.15,0.5
"4032",2,0.5957031,0.4917823,0.01791422,0.862327818,0.24,0.22,0.54
"4033",3,0.5319141,0.3183268,0.03355222,0.007133506,0.31,0.22,0.47
"4034",4,0.6495703,0.4453367,0.04066999,0.34553693,0.14,0.36,0.5
"4035",5,0.7271875,0.6218067,0.04362714,0.180234002,0.15,0.25,0.6
"4036",6,0.5817578,0.5806952,0.01001973,0.224479833,0.34,0.12,0.54
"4037",7,0.3786328,0.3495556,0.00757214,0.534548075,0.53,0.13,0.34
"4038",8,0.4855469,0.4034958,0.03104528,0.302346115,0.29,0.36,0.35
"4039",9,0.6905469,0.5831804,0.04010699,0.394157788,0.11,0.31,0.58
"4040",10,0.4950391,0.4459493,0.01007794,0.046778883,0.46,0.09,0.45
"4041",1,0.8123828,0.04784294,0.1751013,0.40858185,0,0.56,0.44
"4042",2,0.7402344,0.27926507,0.14190348,0.07966419,0.03,0.54,0.43
"4043",3,0.7408594,0.44163669,0.10630026,0.51485849,0.01,0.56,0.43
"4044",4,0.6013281,0.42067486,0.06090298,0.08925124,0.27,0.3,0.43
"4045",5,0.7944922,0.14022162,0.16364553,0.80159239,0.01,0.58,0.41
"4046",6,0.6454297,0.4074052,0.06431662,0.06769413,0.17,0.39,0.44
"4047",7,0.7676563,0.28930335,0.13667152,0.39159904,0.01,0.55,0.44
"4048",8,0.56625,0.44600172,0.03955177,0.05655587,0.3,0.28,0.42
"4049",9,0.8341016,0.06732469,0.19235871,0.65717867,0,0.57,0.43
"4050",10,0.7743359,0.25105572,0.13962115,0.21620088,0,0.57,0.43
"4051",1,0.3404687,0.3279181,0.008001326,0.29196874,0.62,0.08,0.3
"4052",2,0.3425781,0.2686023,0.009425564,0.77648989,0.53,0.17,0.3
"4053",3,0.6307812,0.4400406,0.053271475,0.11954052,0.18,0.36,0.46
"4054",4,0.3914844,0.2975924,0.01397833,0.40577949,0.47,0.21,0.32
"4055",5,0.4670313,0.4390641,0.008622511,0.84398636,0.43,0.14,0.43
"4056",6,0.3729688,0.2476412,0.01811713,0.02834785,0.54,0.2,0.26
"4057",7,0.5260938,0.4934394,0.001613072,0.24976576,0.44,0.04,0.52
"4058",8,0.4694531,0.2934694,0.023161411,0.27037389,0.31,0.33,0.36
"4059",9,0.5108203,0.5213018,0.012239494,0.57793373,0.36,0.18,0.46
"4060",10,0.5951563,0.5017624,0.027154356,0.80842115,0.2,0.28,0.52
"4061",1,0.486875,0.40998586,0.01033588,0.97592814,0.35,0.22,0.43
"4062",2,0.6417578,0.2678345,0.076540367,0.05158471,0.15,0.42,0.43
"4063",3,0.6948047,0.47634908,0.062165218,0.21921664,0.11,0.44,0.45
"4064",4,0.6342578,0.35653786,0.057291706,0.91893269,0.03,0.55,0.42
"4065",5,0.7790625,0.12142504,0.153339612,0.81509413,0,0.59,0.41
"4066",6,0.4736328,0.47762276,0.006705449,0.37249151,0.48,0.07,0.45
"4067",7,0.7772266,0.36705693,0.127379508,0.23253325,0.01,0.54,0.45
"4068",8,0.7426563,0.24712803,0.122657308,0.62636635,0.01,0.59,0.4
"4069",9,0.8177734,0.09385394,0.179488602,0.3930619,0.01,0.54,0.45
"4070",10,0.5180859,0.41991144,0.017209507,0.68496272,0.27,0.3,0.43
"4071",1,0.6181641,0.5702587,0.020270376,0.52004638,0.24,0.2,0.56
"4072",2,0.6403125,0.5434883,0.020943149,0.36220353,0.25,0.17,0.58
"4073",3,0.5367969,0.4880746,0.01457144,0.39362831,0.29,0.24,0.47
"4074",4,0.390625,0.3466481,0.01116256,0.49417491,0.47,0.18,0.35
"4075",5,0.6771094,0.5274433,0.049539306,0.42397893,0.16,0.33,0.51
"4076",6,0.4171094,0.4111313,0.002147903,0.29349161,0.54,0.06,0.4
"4077",7,0.6593359,0.4476171,0.053071479,0.12707625,0.16,0.36,0.48
"4078",8,0.5898047,0.5127279,0.014910191,0.57280685,0.26,0.21,0.53
"4079",9,0.4570312,0.3484047,0.008468,0.04661648,0.52,0.06,0.42
"4080",10,0.4229297,0.2818398,0.019242162,0.54162263,0.4,0.29,0.31
"4081",1,0.4117578,0.4055755,0.012357177,0.08669314,0.48,0.17,0.35
"4082",2,0.5372656,0.5950724,0.004105228,0.87618721,0.4,0.08,0.52
"4083",3,0.5571875,0.4532151,0.01830847,0.53492423,0.28,0.23,0.49
"4084",4,0.6508984,0.505753,0.043231597,0.11821739,0.2,0.29,0.51
"4085",5,0.6611719,0.4773723,0.051959428,0.17560418,0.22,0.3,0.48
"4086",6,0.4561328,0.3933398,0.013571771,0.03760897,0.47,0.13,0.4
"4087",7,0.5933984,0.5061414,0.019105081,0.51673888,0.32,0.15,0.53
"4088",8,0.5433594,0.4653368,0.015379224,0.79336912,0.27,0.25,0.48
"4089",9,0.4975391,0.41777,0.013406981,0.81635777,0.33,0.23,0.44
"4090",10,0.3664844,0.3309517,0.011792833,0.01499717,0.53,0.12,0.35
"4091",1,0.3919531,0.3783911,0.017764017,0.33979493,0.46,0.24,0.3
"4092",2,0.6832812,0.5815897,0.02144982,0.40988586,0.21,0.17,0.62
"4093",3,0.4448437,0.3768887,0.023836938,0.76659846,0.29,0.38,0.33
"4094",4,0.6349609,0.5668953,0.018969494,0.48215513,0.27,0.16,0.57
"4095",5,0.6210938,0.6686606,0.008206663,0.84519806,0.34,0.06,0.6
"4096",6,0.626875,0.5406062,0.030757766,0.51050212,0.21,0.26,0.53
"4097",7,0.5851172,0.5217196,0.021729408,0.77268058,0.19,0.31,0.5
"4098",8,0.5729688,0.451818,0.029637447,0.25981184,0.29,0.25,0.46
"4099",9,0.6384375,0.6085378,0.016671366,0.03483204,0.31,0.11,0.58
"4100",10,0.3452734,0.2405854,0.015604692,0.72329194,0.44,0.3,0.26
"4101",1,0.5437109,0.4078692,0.0275611859,0.06823055,0.35,0.2,0.45
"4102",2,0.3545313,0.3049924,0.0092878232,0.45428284,0.53,0.17,0.3
"4103",3,0.4183203,0.2758758,0.0192866276,0.72816282,0.37,0.3,0.33
"4104",4,0.461875,0.3729901,0.0144454467,0.89528984,0.33,0.27,0.4
"4105",5,0.4335938,0.3544951,0.0111608873,0.26453041,0.49,0.12,0.39
"4106",6,0.4863672,0.3994772,0.0130754225,0.44732855,0.37,0.2,0.43
"4107",7,0.3462891,0.2649771,0.0190669408,0.17859235,0.53,0.22,0.25
"4108",8,0.5722656,0.6517502,0.0007630719,0.63755215,0.43,0,0.57
"4109",9,0.5642578,0.553424,0.0237338082,0.25068942,0.24,0.29,0.47
"4110",10,0.36,0.3464621,0.0144408441,0.48115654,0.5,0.22,0.28
"4111",1,0.5040625,0.4755846,0.023783034,0.83262757,0.24,0.37,0.39
"4112",2,0.6328906,0.6354081,0.001600682,0.21974472,0.35,0.02,0.63
"4113",3,0.5400781,0.4724535,0.023259709,0.67474528,0.23,0.32,0.45
"4114",4,0.6648828,0.7448583,0.005604678,0.23049591,0.29,0.06,0.65
"4115",5,0.4446875,0.2358926,0.034060323,0.61273989,0.3,0.42,0.28
"4116",6,0.5528906,0.5199248,0.01068577,0.94374404,0.3,0.19,0.51
"4117",7,0.5907422,0.5194685,0.009943693,0.9232799,0.32,0.12,0.56
"4118",8,0.4951172,0.4578656,0.010276781,0.06351613,0.46,0.09,0.45
"4119",9,0.6180859,0.6367522,0.01189591,0.51370854,0.32,0.09,0.59
"4120",10,0.4930469,0.4110476,0.019763039,0.46068124,0.33,0.26,0.41
"4121",1,0.6340234,0.4177789,0.05782438,0.070238701,0.22,0.32,0.46
"4122",2,0.4339453,0.2989272,0.020773906,0.417123555,0.36,0.3,0.34
"4123",3,0.5670703,0.4224233,0.004885704,0.433188675,0.43,0.02,0.55
"4124",4,0.5296094,0.5215397,0.021406823,0.009467919,0.45,0.1,0.45
"4125",5,0.4494141,0.407249,0.005162585,0.080495112,0.49,0.1,0.41
"4126",6,0.5215234,0.5701083,0.00659586,0.636477622,0.44,0.07,0.49
"4127",7,0.5677344,0.4548024,0.029663825,0.017506139,0.34,0.18,0.48
"4128",8,0.6023437,0.4931323,0.040637237,0.427591917,0.19,0.37,0.44
"4129",9,0.57375,0.5474971,0.026623619,0.828635029,0.17,0.37,0.46
"4130",10,0.5533594,0.4257642,0.012024584,0.616746934,0.31,0.21,0.48
"4131",1,0.5186328,0.5092929,0.015850283,0.56198531,0.28,0.28,0.44
"4132",2,0.3864453,0.341581,0.016600758,0.35211884,0.47,0.22,0.31
"4133",3,0.4766406,0.4275581,0.017327096,0.63394107,0.31,0.29,0.4
"4134",4,0.5236719,0.5190528,0.011786993,0.54298831,0.35,0.17,0.48
"4135",5,0.4728125,0.422699,0.024317917,0.54987336,0.35,0.27,0.38
"4136",6,0.5141016,0.4982397,0.008750922,0.76930267,0.35,0.17,0.48
"4137",7,0.561875,0.4774421,0.020337488,0.77134419,0.24,0.28,0.48
"4138",8,0.5671484,0.4764013,0.02840646,0.02895147,0.36,0.19,0.45
"4139",9,0.5297266,0.5215792,0.006164989,0.25611975,0.4,0.1,0.5
"4140",10,0.5199609,0.3787219,0.021544463,0.65895498,0.33,0.26,0.41
"4141",1,0.5678516,0.4051197,0.017629595,0.13129347,0.38,0.12,0.5
"4142",2,0.5385547,0.4709541,0.0213126619,0.09299711,0.35,0.19,0.46
