"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"1",0.3466448,0.02112237,0,0.52,0.11,0.37
"2",0.3558398,0.02954718,0,0.33,0.22,0.45
"3",0.2918068,0.02346878,0,0.41,0.21,0.38
"4",0.2565708,0.06487662,0,0.29,0.26,0.45
"5",0.4950538,0.04286265,0,0.27,0.24,0.49
"6",0.3957789,0.06060152,0,0.31,0.2,0.49
"7",0.3792361,0.04422255,0,0.31,0.26,0.43
"8",0.5498346,0.04476929,0,0.27,0.23,0.5
"9",0.4259036,0.05594385,0,0.32,0.27,0.41
"10",0.4155597,0.01997576,0,0.44,0.12,0.44
"11",0.3095515,0.03067977,0,0.44,0.23,0.33
"12",0.4624768,0.05086429,0,0.3,0.22,0.48
"13",0.425235,0.03135333,0,0.33,0.22,0.45
"14",0.4631624,0.05434178,0,0.27,0.22,0.51
"15",0.4713244,0.03513062,0,0.27,0.22,0.51
"16",0.3060087,0.06556274,0,0.25,0.28,0.47
"17",0.3968856,0.04992114,0,0.35,0.19,0.46
"18",0.4791608,0.04779408,0,0.3,0.17,0.53
"19",0.4491953,0.04697929,0,0.34,0.2,0.46
"20",0.3077472,0.05816891,0,0.31,0.27,0.42
"21",0.369433,0.01459778,0,0.48,0.16,0.36
"22",0.3963164,0.05028087,0,0.29,0.24,0.47
"23",0.3663532,0.03673853,0,0.45,0.17,0.38
"24",0.3261459,0.04156451,0,0.37,0.22,0.41
"25",0.2861715,0.03449072,0,0.38,0.23,0.39
"26",0.4778231,0.02700847,0,0.34,0.22,0.44
"27",0.4414834,0.0478502,0,0.39,0.2,0.41
"28",0.4438679,0.02872495,0,0.39,0.17,0.44
"29",0.2041105,0.07321701,0,0.32,0.22,0.46
"30",0.2902864,0.01754052,0,0.45,0.14,0.41
"31",0.4197667,0.05046195,0,0.27,0.23,0.5
"32",0.3517329,0.01096506,0,0.51,0.11,0.38
"33",0.3210505,0.02768236,0,0.42,0.24,0.34
"34",0.2590005,0.04632354,0,0.36,0.26,0.38
"35",0.2226628,0.0381271,0,0.41,0.23,0.36
"36",0.5027779,0.02766422,0,0.36,0.13,0.51
"37",0.4932697,0.04358701,0,0.25,0.25,0.5
"38",0.3511875,0.06388518,0,0.24,0.26,0.5
"39",0.2765721,0.04221673,0,0.3,0.28,0.42
"40",0.3416492,0.04842627,0,0.29,0.29,0.42
"41",0.2852597,0.03296007,0,0.42,0.19,0.39
"42",0.3589001,0.03158257,0,0.46,0.14,0.4
"43",0.4603944,0.05530414,0,0.28,0.22,0.5
"44",0.3986465,0.06390973,0,0.28,0.23,0.49
"45",0.4499031,0.03165308,0,0.32,0.19,0.49
"46",0.2786325,0.03915172,0,0.38,0.24,0.38
"47",0.6239527,0.02338681,0,0.32,0.19,0.49
"48",0.3170328,0.07453756,0,0.28,0.25,0.47
"49",0.2888007,0.03543267,0,0.44,0.2,0.36
"50",0.3477655,0.03180635,0,0.45,0.16,0.39
"51",0.4052789,0.02488029,0,0.49,0.13,0.38
"52",0.3807281,0.03026397,0,0.32,0.22,0.46
"53",0.3415709,0.05663646,0,0.3,0.23,0.47
"54",0.569408,0.02671758,0,0.29,0.17,0.54
"55",0.414071,0.03539092,0,0.3,0.26,0.44
"56",0.2993202,0.01444193,0,0.54,0.13,0.33
"57",0.32346,0.03552456,0,0.44,0.22,0.34
"58",0.2541033,0.04748207,0,0.38,0.26,0.36
"59",0.5538461,0.04468446,0,0.25,0.2,0.55
"60",0.3928284,0.01293631,0,0.47,0.09,0.44
"61",0.3973745,0.03115928,0,0.35,0.13,0.52
"62",0.4231084,0.01875618,0,0.4,0.14,0.46
"63",0.3792156,0.03336441,0,0.4,0.21,0.39
"64",0.2412123,0.03934733,0,0.38,0.28,0.34
"65",0.2177083,0.03475348,0,0.47,0.23,0.3
"66",0.4476383,0.05868639,0,0.35,0.19,0.46
"67",0.4797732,0.03470644,0,0.37,0.21,0.42
"68",0.5224731,0.03917427,0,0.41,0.12,0.47
"69",0.5313444,0.01057329,0,0.41,0.11,0.48
"70",0.4943647,0.02951287,0,0.33,0.16,0.51
"71",0.3553518,0.025664493,0,0.41,0.19,0.4
"72",0.5747969,0.030888375,0,0.31,0.16,0.53
"73",0.1931614,0.035269861,0,0.48,0.2,0.32
"74",0.342993,0.048247905,0,0.32,0.21,0.47
"75",0.2815418,0.046328272,0,0.37,0.24,0.39
"76",0.4077576,0.008706087,0,0.47,0.09,0.44
"77",0.4169507,0.02595624,0,0.34,0.15,0.51
"78",0.3487007,0.016990849,0,0.43,0.12,0.45
"79",0.5001041,0.013458667,0,0.41,0.12,0.47
"80",0.4624163,0.035823773,0,0.29,0.2,0.51
"81",0.5745446,0.03124938,0,0.31,0.17,0.52
"82",0.2937233,0.03563649,0,0.39,0.25,0.36
"83",0.4259173,0.05499597,0,0.3,0.21,0.49
"84",0.2929733,0.01991385,0,0.45,0.14,0.41
"85",0.3159089,0.05289222,0,0.44,0.24,0.32
"86",0.4564683,0.02697746,0,0.36,0.12,0.52
"87",0.4479337,0.0600061,0,0.26,0.22,0.52
"88",0.2761899,0.03898922,0,0.38,0.26,0.36
"89",0.4291972,0.04200538,0,0.3,0.19,0.51
"90",0.507674,0.01193387,0,0.45,0.11,0.44
"91",0.3513653,0.03815786,0,0.33,0.28,0.39
"92",0.5802425,0.02687484,0,0.34,0.13,0.53
"93",0.5098899,0.01571062,0,0.36,0.14,0.5
"94",0.353142,0.03314133,0,0.48,0.19,0.33
"95",0.4810845,0.01186073,0,0.47,0.11,0.42
"96",0.3438838,0.03015208,0,0.38,0.27,0.35
"97",0.40061,0.02609023,0,0.47,0.13,0.4
"98",0.5604706,0.02698847,0,0.29,0.21,0.5
"99",0.5733435,0.01206729,0,0.38,0.1,0.52
"100",0.4145688,0.03562874,0,0.42,0.19,0.39
"101",0.2807049,0.041231791,0,0.35,0.29,0.36
"102",0.3926854,0.029168728,0,0.33,0.18,0.49
"103",0.336215,0.006327967,0,0.54,0.11,0.35
"104",0.2336445,0.052486168,0,0.38,0.27,0.35
"105",0.4451735,0.038054028,0,0.29,0.23,0.48
"106",0.4448802,0.042677426,0,0.24,0.25,0.51
"107",0.4868118,0.055946829,0,0.29,0.24,0.47
"108",0.4676652,0.02757749,0,0.36,0.14,0.5
"109",0.3700396,0.032753333,0,0.36,0.2,0.44
"110",0.2951577,0.028769348,0,0.46,0.19,0.35
"111",0.4734741,0.014059831,0,0.45,0.14,0.41
"112",0.2715232,0.038499626,0,0.46,0.22,0.32
"113",0.2685014,0.043301273,0,0.36,0.27,0.37
"114",0.4823484,0.066637879,0,0.29,0.25,0.46
"115",0.4156486,0.026499729,0,0.42,0.11,0.47
"116",0.4681899,0.009520458,0,0.41,0.11,0.48
"117",0.3526086,0.056505217,0,0.33,0.26,0.41
"118",0.3728485,0.030192129,0,0.4,0.17,0.43
"119",0.5688382,0.051079803,0,0.36,0.18,0.46
"120",0.2522476,0.049574307,0,0.33,0.29,0.38
"121",0.4063338,0.02445,0,0.42,0.15,0.43
"122",0.4979342,0.07833765,0,0.26,0.25,0.49
"123",0.4747388,0.04752624,0,0.35,0.22,0.43
"124",0.4355521,0.05014219,0,0.32,0.2,0.48
"125",0.4947796,0.03014176,0,0.34,0.22,0.44
"126",0.2951059,0.01956172,0,0.47,0.17,0.36
"127",0.2908758,0.01865628,0,0.45,0.21,0.34
"128",0.492616,0.04084193,0,0.29,0.2,0.51
"129",0.4027438,0.05994052,0,0.26,0.23,0.51
"130",0.4177775,0.03718781,0,0.34,0.26,0.4
"131",0.3462481,0.03399053,0,0.41,0.21,0.38
"132",0.3887285,0.02140114,0,0.42,0.17,0.41
"133",0.4125632,0.05807809,0,0.27,0.26,0.47
"134",0.3805685,0.06984079,0,0.24,0.23,0.53
"135",0.3683203,0.04944473,0,0.29,0.29,0.42
"136",0.4147233,0.04755996,0,0.33,0.29,0.38
"137",0.4733329,0.02071427,0,0.34,0.15,0.51
"138",0.4601308,0.01188266,0,0.44,0.09,0.47
"139",0.3374319,0.01682975,0,0.47,0.14,0.39
"140",0.2275763,0.04924974,0,0.41,0.25,0.34
"141",0.4522466,0.05290168,0,0.31,0.21,0.48
"142",0.4720275,0.05291927,0,0.23,0.2,0.57
"143",0.4798426,0.05137311,0,0.25,0.19,0.56
"144",0.4845468,0.02171341,0,0.39,0.12,0.49
"145",0.3757972,0.02616227,0,0.41,0.2,0.39
"146",0.6422731,0.0331236,0,0.23,0.2,0.57
"147",0.5005093,0.01252499,0,0.46,0.12,0.42
"148",0.4352607,0.01603786,0,0.43,0.1,0.47
"149",0.3557125,0.05715305,0,0.3,0.28,0.42
"150",0.5218039,0.03012409,0,0.35,0.15,0.5
"151",0.4614546,0.0202949,0,0.4,0.1,0.5
"152",0.4765093,0.02215943,0,0.5,0.1,0.4
"153",0.4309688,0.05505728,0,0.28,0.19,0.53
"154",0.3903698,0.02602056,0,0.47,0.14,0.39
"155",0.3053549,0.04687808,0,0.32,0.24,0.44
"156",0.4232021,0.02680044,0,0.34,0.16,0.5
"157",0.4393002,0.04968352,0,0.31,0.19,0.5
"158",0.3773237,0.01534586,0,0.49,0.08,0.43
"159",0.4874741,0.02387054,0,0.35,0.12,0.53
"160",0.4872274,0.0278903,0,0.32,0.17,0.51
"161",0.16412456,0.0915487,0,0.18,0.42,0.4
"162",0.06164833,0.16563443,0,0.06,0.5,0.44
"163",0.28234709,0.07713625,0,0.22,0.34,0.44
"164",0.02773325,0.16830187,0,0.05,0.5,0.45
"165",0.30744688,0.0671844,0,0.26,0.31,0.43
"166",0.06709911,0.16605726,0,0.07,0.51,0.42
"167",0.24547484,0.11403799,0,0.12,0.44,0.44
"168",0.1455138,0.12047326,0,0.13,0.42,0.45
"169",0.21416161,0.11404644,0,0.17,0.41,0.42
"170",0.43981892,0.0090977,0,0.5,0.05,0.45
"171",0.4228501,0.035200069,0,0.37,0.21,0.42
"172",0.381152,0.028208413,0,0.47,0.18,0.35
"173",0.440927,0.041290351,0,0.34,0.26,0.4
"174",0.3734821,0.021658709,0,0.35,0.19,0.46
"175",0.4279704,0.0315187,0,0.3,0.23,0.47
"176",0.2923944,0.027299862,0,0.45,0.12,0.43
"177",0.3296127,0.008637863,0,0.47,0.11,0.42
"178",0.3973524,0.02314709,0,0.49,0.12,0.39
"179",0.3521516,0.037052631,0,0.3,0.23,0.47
"180",0.5001012,0.019327438,0,0.37,0.15,0.48
"181",0.3469706,0.039557289,0,0.38,0.22,0.4
"182",0.488738,0.027341897,0,0.38,0.13,0.49
"183",0.4298121,0.061716642,0,0.23,0.26,0.51
"184",0.4391057,0.076516024,0,0.24,0.27,0.49
"185",0.3575803,0.01741535,0,0.51,0.15,0.34
"186",0.3196093,0.008754056,0,0.55,0.11,0.34
"187",0.3273676,0.022927657,0,0.47,0.18,0.35
"188",0.4706442,0.012183206,0,0.47,0.09,0.44
"189",0.5010757,0.041791215,0,0.4,0.18,0.42
"190",0.3669186,0.035704217,0,0.37,0.16,0.47
"191",0.4673244,0.02552852,0,0.35,0.18,0.47
"192",0.3783554,0.03229521,0,0.36,0.16,0.48
"193",0.3670685,0.06103384,0,0.28,0.27,0.45
"194",0.4858765,0.07100925,0,0.27,0.22,0.51
"195",0.403094,0.079827,0,0.28,0.27,0.45
"196",0.4161805,0.05268099,0,0.34,0.24,0.42
"197",0.3670386,0.0212648,0,0.43,0.16,0.41
"198",0.3081961,0.02038746,0,0.4,0.21,0.39
"199",0.2639852,0.04237595,0,0.44,0.23,0.33
"200",0.2833089,0.03179548,0,0.41,0.22,0.37
"201",0.2977457,0.04679947,0,0.29,0.26,0.45
"202",0.3860037,0.02503636,0,0.41,0.22,0.37
"203",0.4728368,0.01822977,0,0.44,0.13,0.43
"204",0.3278763,0.01805526,0,0.45,0.14,0.41
"205",0.3532642,0.08207592,0,0.28,0.25,0.47
"206",0.4694682,0.02556404,0,0.28,0.21,0.51
"207",0.419572,0.01310288,0,0.48,0.09,0.43
"208",0.4200728,0.04846587,0,0.27,0.24,0.49
"209",0.5247135,0.0425875,0,0.32,0.17,0.51
"210",0.2900193,0.0444503,0,0.34,0.26,0.4
"211",0.3275743,0.03189864,0,0.42,0.2,0.38
"212",0.4346503,0.03046014,0,0.35,0.15,0.5
"213",0.3078672,0.01933658,0,0.53,0.14,0.33
"214",0.5348772,0.04046107,0,0.28,0.18,0.54
"215",0.5174982,0.06264092,0,0.23,0.27,0.5
"216",0.4507872,0.025905,0,0.34,0.21,0.45
"217",0.3861663,0.02611229,0,0.41,0.18,0.41
"218",0.4883733,0.01951883,0,0.42,0.12,0.46
"219",0.274288,0.03521044,0,0.49,0.17,0.34
"220",0.3339799,0.03624275,0,0.39,0.2,0.41
"221",0.5275499,0.05664524,0,0.23,0.26,0.51
"222",0.4152351,0.05139994,0,0.27,0.26,0.47
"223",0.4645242,0.0473939,0,0.3,0.25,0.45
"224",0.218834,0.03441218,0,0.45,0.22,0.33
"225",0.4511531,0.05317767,0,0.28,0.2,0.52
"226",0.3119278,0.01942425,0,0.4,0.19,0.41
"227",0.4197416,0.03760359,0,0.34,0.2,0.46
"228",0.2932472,0.06332138,0,0.34,0.21,0.45
"229",0.4215185,0.03130808,0,0.48,0.13,0.39
"230",0.5441036,0.00703039,0,0.38,0.11,0.51
"231",0.4606954,0.01547734,0,0.41,0.16,0.43
"232",0.2959359,0.0115703,0,0.51,0.11,0.38
"233",0.3423498,0.02267382,0,0.49,0.11,0.4
"234",0.4242316,0.03127498,0,0.45,0.17,0.38
"235",0.4005256,0.01888567,0,0.45,0.21,0.34
"236",0.5712976,0.02401317,0,0.4,0.11,0.49
"237",0.344859,0.01680872,0,0.49,0.11,0.4
"238",0.4002844,0.02723402,0,0.35,0.15,0.5
"239",0.3988256,0.0201284,0,0.53,0.13,0.34
"240",0.4841766,0.02442397,0,0.36,0.13,0.51
"241",0.3808832,0.024551,0,0.4,0.18,0.42
"242",0.3151407,0.04762881,0,0.37,0.26,0.37
"243",0.4282203,0.03942581,0,0.31,0.2,0.49
"244",0.3706818,0.04172713,0,0.31,0.26,0.43
"245",0.4803155,0.03344024,0,0.34,0.15,0.51
"246",0.4940031,0.02192222,0,0.38,0.17,0.45
"247",0.3089643,0.02507322,0,0.45,0.17,0.38
"248",0.2852675,0.01842054,0,0.49,0.16,0.35
"249",0.3556265,0.01262109,0,0.49,0.15,0.36
"250",0.3946651,0.0352244,0,0.37,0.25,0.38
"251",0.277151,0.04659591,0,0.38,0.25,0.37
"252",0.4200973,0.06435367,0,0.23,0.26,0.51
"253",0.4585427,0.023942,0,0.36,0.17,0.47
"254",0.4464779,0.03518846,0,0.28,0.19,0.53
"255",0.4656882,0.05001096,0,0.27,0.22,0.51
"256",0.2601149,0.02946854,0,0.46,0.22,0.32
"257",0.3577967,0.06702871,0,0.24,0.27,0.49
"258",0.2698368,0.0613306,0,0.37,0.27,0.36
"259",0.3292739,0.05082361,0,0.45,0.23,0.32
"260",0.2914164,0.03849961,0,0.34,0.25,0.41
"261",0.3406393,0.05347714,0,0.3,0.25,0.45
"262",0.3668819,0.0144661,0,0.45,0.15,0.4
"263",0.3045608,0.01617332,0,0.47,0.14,0.39
"264",0.4659977,0.05073059,0,0.24,0.25,0.51
"265",0.2827712,0.02829377,0,0.41,0.21,0.38
"266",0.2494524,0.02205679,0,0.49,0.16,0.35
"267",0.3931942,0.03653085,0,0.31,0.19,0.5
"268",0.4118954,0.01266093,0,0.54,0.1,0.36
"269",0.2864911,0.0291318,0,0.43,0.24,0.33
"270",0.2825438,0.03875289,0,0.43,0.2,0.37
"271",0.358751,0.03049459,0,0.4,0.21,0.39
"272",0.3796958,0.02829486,0,0.4,0.17,0.43
"273",0.4409037,0.03665859,0,0.35,0.24,0.41
"274",0.4026842,0.03751048,0,0.3,0.26,0.44
"275",0.3434436,0.02655416,0,0.41,0.22,0.37
"276",0.4938066,0.03236936,0,0.31,0.2,0.49
"277",0.3124463,0.08043335,0,0.26,0.28,0.46
"278",0.2940167,0.0691718,0,0.29,0.32,0.39
"279",0.2915217,0.02803817,0,0.47,0.18,0.35
"280",0.333307,0.0125865,0,0.44,0.11,0.45
"281",0.2931352,0.05105309,0,0.37,0.19,0.44
"282",0.2565294,0.03660552,0,0.41,0.26,0.33
"283",0.4338295,0.04796062,0,0.35,0.27,0.38
"284",0.435857,0.04787836,0,0.3,0.25,0.45
"285",0.3298512,0.02199511,0,0.38,0.2,0.42
"286",0.2464514,0.05135718,0,0.35,0.3,0.35
"287",0.4113154,0.03900195,0,0.31,0.18,0.51
"288",0.4276246,0.01984446,0,0.52,0.16,0.32
"289",0.4075849,0.01529678,0,0.45,0.16,0.39
"290",0.4761221,0.02746739,0,0.3,0.19,0.51
"291",0.4310555,0.026202856,0,0.33,0.2,0.47
"292",0.4514724,0.03502853,0,0.32,0.15,0.53
"293",0.2912329,0.030950939,0,0.42,0.23,0.35
"294",0.4102263,0.06717023,0,0.28,0.24,0.48
"295",0.3774097,0.006713907,0,0.53,0.08,0.39
"296",0.4934851,0.023882724,0,0.32,0.21,0.47
"297",0.4278283,0.046691305,0,0.28,0.26,0.46
"298",0.3123839,0.057228639,0,0.39,0.25,0.36
"299",0.2971563,0.01149364,0,0.52,0.13,0.35
"300",0.432969,0.029309205,0,0.35,0.24,0.41
"301",0.5128326,0.02480592,0,0.31,0.15,0.54
"302",0.3540269,0.02952119,0,0.39,0.2,0.41
"303",0.5060386,0.0245905,0,0.38,0.1,0.52
"304",0.2199482,0.04182758,0,0.42,0.25,0.33
"305",0.3596371,0.03053605,0,0.34,0.26,0.4
"306",0.3081094,0.02786824,0,0.47,0.2,0.33
"307",0.5414961,0.01890224,0,0.36,0.1,0.54
"308",0.5170554,0.01215682,0,0.38,0.11,0.51
"309",0.5197529,0.03146567,0,0.33,0.17,0.5
"310",0.3179259,0.02484433,0,0.43,0.22,0.35
"311",0.2492384,0.02279041,0,0.47,0.15,0.38
"312",0.5265663,0.02554004,0,0.34,0.12,0.54
"313",0.4247013,0.02025595,0,0.41,0.12,0.47
"314",0.3836065,0.02040325,0,0.43,0.16,0.41
"315",0.3871207,0.02347302,0,0.38,0.18,0.44
"316",0.4202014,0.01393709,0,0.49,0.09,0.42
"317",0.3469663,0.08501942,0,0.28,0.25,0.47
"318",0.4309646,0.02560672,0,0.31,0.2,0.49
"319",0.2831476,0.03522651,0,0.46,0.22,0.32
"320",0.4059609,0.02983786,0,0.39,0.15,0.46
"321",0.4323848,0.01946213,0,0.41,0.12,0.47
"322",0.4790265,0.02999152,0,0.3,0.23,0.47
"323",0.3731525,0.01766759,0,0.48,0.12,0.4
"324",0.2920253,0.07396128,0,0.32,0.28,0.4
"325",0.3945807,0.05469851,0,0.3,0.26,0.44
"326",0.4206608,0.03208136,0,0.34,0.17,0.49
"327",0.3962853,0.04699277,0,0.33,0.2,0.47
"328",0.3244915,0.01388554,0,0.48,0.11,0.41
"329",0.3648708,0.0374402,0,0.33,0.16,0.51
"330",0.4167981,0.02571325,0,0.34,0.15,0.51
"331",0.22946289,0.0534676,0,0.3,0.27,0.43
"332",0.44319684,0.0072999,0,0.49,0.07,0.44
"333",0.3262495,0.05278028,0,0.24,0.32,0.44
"334",0.34917012,0.03969625,0,0.35,0.22,0.43
"335",0.23539735,0.09123871,0,0.2,0.36,0.44
"336",0.23231571,0.11545554,0,0.1,0.47,0.43
"337",0.05044178,0.17158462,0,0.07,0.51,0.42
"338",0.2192571,0.0923426,0,0.19,0.38,0.43
"339",0.27774296,0.05649006,0,0.26,0.32,0.42
"340",0.16514817,0.09837269,0,0.2,0.37,0.43
"341",0.2847354,0.035912697,0,0.47,0.21,0.32
"342",0.3786161,0.036494967,0,0.44,0.15,0.41
"343",0.3831854,0.017148166,0,0.4,0.12,0.48
"344",0.55687,0.007724669,0,0.44,0.08,0.48
"345",0.4024491,0.043937804,0,0.3,0.29,0.41
"346",0.4219381,0.018315733,0,0.35,0.18,0.47
"347",0.4912447,0.019754064,0,0.37,0.1,0.53
"348",0.3924836,0.047921169,0,0.29,0.28,0.43
"349",0.3908314,0.012617359,0,0.43,0.11,0.46
"350",0.5085113,0.037898018,0,0.29,0.21,0.5
"351",0.3830115,0.027444744,0,0.34,0.22,0.44
"352",0.1707538,0.104233718,0,0.14,0.44,0.42
"353",0.2395354,0.08155964,0,0.17,0.41,0.42
"354",0.2554202,0.037605617,0,0.33,0.27,0.4
"355",0.2027084,0.091158473,0,0.17,0.39,0.44
"356",0.3720132,0.022565468,0,0.4,0.14,0.46
"357",0.4619053,0.000414182,0,0.55,0,0.45
"358",0.255633,0.053504251,0,0.26,0.31,0.43
"359",0.1367773,0.11099454,0,0.18,0.37,0.45
"360",0.2773105,0.107836747,0,0.16,0.41,0.43
"361",0.4800833,0.04100697,0,0.3,0.25,0.45
"362",0.5264058,0.06300132,0,0.26,0.26,0.48
"363",0.3676804,0.04766135,0,0.3,0.25,0.45
"364",0.3477856,0.01959824,0,0.43,0.22,0.35
"365",0.3548265,0.09175065,0,0.26,0.26,0.48
"366",0.3307099,0.07809805,0,0.25,0.26,0.49
"367",0.4380206,0.03830338,0,0.28,0.24,0.48
"368",0.4805605,0.04245873,0,0.32,0.17,0.51
"369",0.5010427,0.03744901,0,0.31,0.18,0.51
"370",0.4180844,0.05041757,0,0.28,0.23,0.49
"371",0.2731413,0.05283279,0,0.33,0.28,0.39
"372",0.3199581,0.03997956,0,0.43,0.24,0.33
"373",0.465895,0.03246796,0,0.4,0.16,0.44
"374",0.4340663,0.02844415,0,0.35,0.18,0.47
"375",0.4580924,0.01752658,0,0.45,0.1,0.45
"376",0.5440251,0.05053475,0,0.25,0.23,0.52
"377",0.3530145,0.0476206,0,0.37,0.25,0.38
"378",0.4358086,0.0374147,0,0.32,0.22,0.46
"379",0.427342,0.02289851,0,0.37,0.15,0.48
"380",0.3218378,0.03031903,0,0.53,0.12,0.35
"381",0.2766598,0.080733153,0,0.29,0.3,0.41
"382",0.3628942,0.028156157,0,0.46,0.22,0.32
"383",0.3373098,0.043145675,0,0.37,0.22,0.41
"384",0.4305733,0.025681696,0,0.42,0.12,0.46
"385",0.3635528,0.006722273,0,0.52,0.09,0.39
"386",0.4325408,0.019994958,0,0.44,0.14,0.42
"387",0.4749003,0.07007565,0,0.22,0.27,0.51
"388",0.3225711,0.056776084,0,0.23,0.27,0.5
"389",0.3642399,0.094079941,0,0.22,0.26,0.52
"390",0.3558372,0.00908072,0,0.51,0.07,0.42
"391",0.4738882,0.01204202,0,0.39,0.08,0.53
"392",0.5105557,0.0128782,0,0.44,0.1,0.46
"393",0.2571001,0.04996585,0,0.31,0.27,0.42
"394",0.3405713,0.03787142,0,0.38,0.18,0.44
"395",0.3395002,0.08042012,0,0.28,0.28,0.44
"396",0.4830369,0.04064798,0,0.32,0.18,0.5
"397",0.2133051,0.06910507,0,0.32,0.28,0.4
"398",0.5115525,0.03455275,0,0.42,0.12,0.46
"399",0.2194234,0.03057782,0,0.43,0.25,0.32
"400",0.3792115,0.03981471,0,0.28,0.26,0.46
"401",0.4843472,0.02321649,0,0.32,0.16,0.52
"402",0.4628471,0.02242679,0,0.41,0.12,0.47
"403",0.384315,0.02137823,0,0.49,0.15,0.36
"404",0.2289654,0.04437325,0,0.42,0.25,0.33
"405",0.3412266,0.02761918,0,0.42,0.24,0.34
"406",0.3960645,0.03909472,0,0.41,0.21,0.38
"407",0.3471791,0.05989112,0,0.27,0.24,0.49
"408",0.2895194,0.05171925,0,0.33,0.24,0.43
"409",0.4530751,0.03547289,0,0.3,0.23,0.47
"410",0.470912,0.01941373,0,0.35,0.16,0.49
"411",0.5351188,0.01140554,0,0.41,0.09,0.5
"412",0.3642971,0.02735113,0,0.45,0.16,0.39
"413",0.3207374,0.03476778,0,0.35,0.23,0.42
"414",0.3347332,0.02415202,0,0.46,0.22,0.32
"415",0.4324777,0.04041701,0,0.27,0.26,0.47
"416",0.3245853,0.03684176,0,0.48,0.19,0.33
"417",0.4511257,0.02886095,0,0.29,0.19,0.52
"418",0.5011897,0.03646412,0,0.29,0.18,0.53
"419",0.4169742,0.05217336,0,0.3,0.24,0.46
"420",0.4599355,0.01034672,0,0.39,0.12,0.49
"421",0.427168,0.0499688,0,0.32,0.2,0.48
"422",0.3374022,0.05842339,0,0.25,0.29,0.46
"423",0.3908541,0.04341789,0,0.28,0.22,0.5
"424",0.3867113,0.02798562,0,0.44,0.14,0.42
"425",0.4488688,0.05662917,0,0.3,0.23,0.47
"426",0.4553298,0.02842117,0,0.39,0.19,0.42
"427",0.4090114,0.04858478,0,0.29,0.21,0.5
"428",0.3342417,0.04277088,0,0.35,0.26,0.39
"429",0.3667947,0.0119019,0,0.51,0.09,0.4
"430",0.4418538,0.05001,0,0.26,0.26,0.48
"431",0.43746,0.03542926,0,0.37,0.26,0.37
"432",0.5217838,0.06061474,0,0.26,0.2,0.54
"433",0.3036417,0.0269824,0,0.39,0.2,0.41
"434",0.4688538,0.02827233,0,0.42,0.12,0.46
"435",0.2686073,0.03013259,0,0.51,0.19,0.3
"436",0.2521355,0.037284,0,0.47,0.22,0.31
"437",0.4328423,0.01494287,0,0.42,0.12,0.46
"438",0.3057487,0.06209499,0,0.28,0.27,0.45
"439",0.3422281,0.01356998,0,0.53,0.17,0.3
"440",0.4063407,0.0357635,0,0.36,0.15,0.49
"441",0.3248165,0.03482008,0,0.36,0.25,0.39
"442",0.4277067,0.01804795,0,0.46,0.14,0.4
"443",0.499924,0.0270262,0,0.39,0.18,0.43
"444",0.3956384,0.02047956,0,0.42,0.16,0.42
"445",0.4776362,0.0180956,0,0.38,0.13,0.49
"446",0.2868437,0.02084154,0,0.48,0.17,0.35
"447",0.4670683,0.0180033,0,0.4,0.12,0.48
"448",0.4202179,0.04045231,0,0.3,0.19,0.51
"449",0.3151894,0.02561127,0,0.42,0.23,0.35
"450",0.3885335,0.01693081,0,0.47,0.12,0.41
"451",0.6468632,0.009609781,0,0.38,0.06,0.56
"452",0.4026893,0.043875695,0,0.3,0.18,0.52
"453",0.1883046,0.028640375,0,0.51,0.2,0.29
"454",0.226632,0.047511455,0,0.41,0.23,0.36
"455",0.2811857,0.021567139,0,0.5,0.12,0.38
"456",0.499446,0.025035126,0,0.35,0.17,0.48
"457",0.4183168,0.045283281,0,0.28,0.2,0.52
"458",0.2060523,0.044229079,0,0.4,0.29,0.31
"459",0.3081365,0.035695692,0,0.34,0.24,0.42
"460",0.582284,0.01317868,0,0.35,0.12,0.53
"461",0.4367324,0.05103617,0,0.32,0.19,0.49
"462",0.3143835,0.06767373,0,0.28,0.31,0.41
"463",0.4107991,0.05340816,0,0.22,0.23,0.55
"464",0.3534266,0.02447895,0,0.37,0.24,0.39
"465",0.341306,0.04007023,0,0.35,0.29,0.36
"466",0.4654579,0.03145703,0,0.36,0.22,0.42
"467",0.4470674,0.01814871,0,0.38,0.15,0.47
"468",0.4467872,0.04219361,0,0.34,0.14,0.52
"469",0.451788,0.02447507,0,0.37,0.16,0.47
"470",0.2632095,0.03310478,0,0.4,0.26,0.34
"471",0.5068693,0.03568187,0,0.27,0.17,0.56
"472",0.4054736,0.04381653,0,0.29,0.24,0.47
"473",0.4135524,0.03735993,0,0.39,0.23,0.38
"474",0.5553259,0.05320591,0,0.26,0.25,0.49
"475",0.4220532,0.05241933,0,0.28,0.29,0.43
"476",0.3956932,0.03135377,0,0.31,0.19,0.5
"477",0.422969,0.05356493,0,0.24,0.27,0.49
"478",0.3406403,0.04349839,0,0.27,0.3,0.43
"479",0.3672884,0.0274558,0,0.45,0.23,0.32
"480",0.4794965,0.02804754,0,0.29,0.22,0.49
"481",0.4651125,0.02905133,0,0.38,0.14,0.48
"482",0.4622361,0.01896268,0,0.4,0.1,0.5
"483",0.2016,0.0829444,0,0.27,0.27,0.46
